temperature_c,gas_raw,water_level_cm,acceleration_x_ms2,acceleration_y_ms2,acceleration_z_ms2,sos,risk_level,scenario
36.36,502.72,4.85,-0.17,-0.15,10.27,True,MEDIUM,sos
35.6,532.12,4.71,0.1,0.11,9.31,True,MEDIUM,sos
35.98,555.14,4.91,-0.02,-0.1,9.53,True,MEDIUM,sos
38.49,596.03,5.26,0.17,-0.03,10.02,True,HIGH,sos
26.37,218.15,4.77,0.0,0.3,10.31,False,LOW,combined
27.56,212.97,4.72,0.1,-0.59,10.01,False,LOW,combined
29.24,237.52,6.81,0.08,-0.29,10.32,False,LOW,combined
30.63,259.3,7.51,-0.43,-0.51,9.23,False,LOW,combined
28.87,260.45,9.31,-0.37,-0.31,9.9,False,LOW,combined
31.72,279.07,8.94,-0.14,-0.35,9.58,False,LOW,combined
31.88,285.34,10.02,0.05,0.28,9.99,False,LOW,combined
32.64,326.44,11.51,0.41,0.13,10.28,False,LOW,combined
32.47,325.82,12.59,-0.39,0.35,10.0,False,LOW,combined
32.45,335.62,13.05,-0.89,0.09,9.45,False,LOW,combined
34.6,329.19,12.58,-0.04,0.22,9.95,False,LOW,combined
35.46,382.96,14.39,-0.24,-0.29,10.31,False,LOW,combined
34.05,363.84,16.12,-0.06,0.24,10.45,False,LOW,combined
35.37,404.56,15.27,-0.22,-0.19,9.84,False,LOW,combined
37.1,421.77,17.18,-0.14,0.18,10.12,False,LOW,combined
37.35,432.61,18.02,0.43,0.07,9.76,False,LOW,combined
37.73,459.09,18.53,-0.3,0.19,9.97,False,LOW,combined
40.96,451.42,19.68,-0.32,-0.23,9.49,False,MEDIUM,combined
39.16,465.3,20.45,-0.23,0.27,9.45,False,MEDIUM,combined
39.6,478.31,20.88,-0.09,-0.06,9.9,False,MEDIUM,combined
40.02,493.9,23.18,-0.15,-0.67,10.03,False,MEDIUM,combined
41.1,506.88,23.07,0.68,-0.3,9.32,False,MEDIUM,combined
41.81,519.45,25.24,-0.36,0.02,9.25,False,MEDIUM,combined
42.36,550.53,25.14,-0.2,0.47,9.61,False,MEDIUM,combined
42.63,564.46,26.1,0.17,-0.79,9.72,False,MEDIUM,combined
44.65,535.49,26.85,-0.25,-0.45,10.2,False,MEDIUM,combined
45.77,614.93,28.17,0.62,-0.31,9.62,False,HIGH,combined
45.78,593.99,28.63,0.03,-0.15,10.07,False,HIGH,combined
44.19,607.19,29.09,0.08,0.45,9.74,False,HIGH,combined
46.16,633.55,31.55,0.2,0.23,9.31,True,CRITICAL,combined
45.94,666.68,31.46,0.43,-0.56,10.16,True,CRITICAL,combined
47.24,657.09,32.08,-0.22,0.21,9.98,True,CRITICAL,combined
47.55,683.62,32.59,-0.07,0.38,10.35,True,CRITICAL,combined
47.97,685.75,34.0,-0.11,-0.08,9.19,True,CRITICAL,combined
47.77,705.89,35.31,0.36,0.14,9.75,True,CRITICAL,combined
50.86,745.8,35.58,-0.09,0.1,9.28,True,CRITICAL,combined
49.57,734.91,36.46,-0.13,0.4,9.84,True,CRITICAL,combined
49.24,739.05,37.28,-0.21,0.04,10.01,True,CRITICAL,combined
51.22,782.39,37.86,-0.35,0.06,9.43,True,CRITICAL,combined
52.29,804.56,39.03,0.15,0.14,9.53,True,CRITICAL,combined
27.88,192.11,5.03,-0.05,0.33,9.7,False,LOW,fall
28.11,214.61,5.33,0.29,-0.44,9.63,False,LOW,fall
28.76,191.08,4.82,0.03,-0.13,9.74,False,LOW,fall
28.77,209.31,4.89,0.39,-0.08,9.67,False,LOW,fall
28.05,203.79,4.99,-0.14,-0.3,10.03,False,LOW,fall
28.35,188.22,4.99,-0.31,-0.06,0.36,False,MEDIUM,fall
28.31,200.43,4.61,0.31,-0.35,0.45,False,MEDIUM,fall
27.83,188.7,5.15,0.06,-0.69,0.22,False,MEDIUM,fall
27.47,184.38,5.32,31.2,11.75,38.45,False,MEDIUM,fall
28.81,203.43,5.02,24.78,17.42,24.12,False,MEDIUM,fall
27.49,188.52,4.86,7.03,1.77,4.01,False,MEDIUM,fall
27.9,210.78,4.91,6.58,1.66,3.27,False,LOW,fall
27.21,203.35,5.22,5.38,2.22,4.26,False,MEDIUM,fall
28.16,208.48,4.75,6.72,1.61,2.84,False,LOW,fall
28.13,182.65,4.9,6.15,2.39,4.36,False,MEDIUM,fall
27.56,197.27,5.53,4.6,1.59,4.25,False,MEDIUM,fall
28.44,205.73,4.9,6.15,1.9,5.84,False,MEDIUM,fall
28.15,212.29,5.21,5.17,1.7,5.52,False,MEDIUM,fall
28.11,212.96,4.77,5.53,1.8,4.45,False,MEDIUM,fall
28.02,197.73,4.93,4.01,0.59,3.78,False,LOW,fall
28.69,185.08,5.41,0.25,-0.29,10.01,False,LOW,fall
27.83,190.3,5.26,-0.2,0.38,10.13,False,LOW,fall
28.76,189.98,5.54,0.54,0.21,9.04,False,LOW,fall
28.39,184.87,5.27,0.32,0.69,9.67,False,LOW,fall
27.23,184.6,4.63,0.03,0.41,9.98,False,LOW,fall
27.93,195.4,5.1,0.36,-0.1,10.25,False,LOW,fall
27.88,204.21,4.92,-0.43,0.17,10.13,False,LOW,fall
28.0,190.7,5.37,-0.13,0.16,10.3,False,LOW,fall
28.78,208.57,5.06,0.28,0.25,9.24,False,LOW,fall
28.47,220.48,4.46,0.34,0.19,9.57,False,LOW,fall
27.92,202.09,4.74,0.2,-0.15,9.73,True,MEDIUM,sos
28.34,197.06,5.07,0.18,-0.29,10.1,True,MEDIUM,sos
27.91,199.57,5.55,-0.27,0.2,9.86,True,MEDIUM,sos
28.33,209.72,5.01,0.16,-0.29,9.97,True,MEDIUM,sos
28.29,189.8,4.83,0.04,-0.08,10.16,True,MEDIUM,sos
27.07,232.88,4.53,-0.12,-0.08,10.2,True,MEDIUM,sos
27.48,223.34,4.81,0.08,-0.13,9.72,True,MEDIUM,sos
28.32,237.06,4.72,0.34,-0.12,9.76,True,MEDIUM,sos
30.52,247.65,5.18,0.06,-0.02,9.67,True,MEDIUM,sos
31.3,258.96,4.89,0.22,0.12,10.48,True,MEDIUM,sos
31.43,303.07,4.93,-0.31,-0.25,9.85,True,MEDIUM,sos
30.81,306.0,5.01,-0.36,-0.16,10.3,True,MEDIUM,sos
33.87,342.66,4.79,0.16,0.07,9.8,True,MEDIUM,sos
31.62,343.93,4.92,0.07,0.09,9.51,True,MEDIUM,sos
33.01,368.09,4.39,0.15,0.77,10.14,True,MEDIUM,sos
32.83,401.22,4.95,0.15,0.27,10.02,True,MEDIUM,sos
34.07,406.81,5.08,0.37,-0.25,9.28,True,MEDIUM,sos
33.6,428.31,5.18,-0.01,-0.27,10.0,True,MEDIUM,sos
33.8,461.75,4.66,0.32,-0.29,9.75,True,MEDIUM,sos
33.45,465.13,5.28,0.14,-0.37,9.71,True,MEDIUM,sos
36.2,497.77,4.86,-0.26,0.0,10.13,True,MEDIUM,sos
37.0,529.51,5.12,0.3,0.47,10.11,True,MEDIUM,sos
36.82,549.3,5.33,-0.31,0.21,9.6,True,MEDIUM,sos
38.36,574.71,4.95,0.27,-0.13,9.81,True,HIGH,sos
37.62,575.62,4.73,0.15,0.07,9.76,True,MEDIUM,sos
29.12,199.48,5.26,-0.1,-0.35,9.6,False,LOW,combined
28.43,229.1,5.25,-0.51,0.11,9.24,False,LOW,combined
30.27,234.58,7.42,-0.04,0.13,9.85,False,LOW,combined
30.34,247.84,7.23,-0.1,0.18,10.04,False,LOW,combined
28.71,223.86,8.24,-0.32,-0.35,10.0,False,LOW,combined
32.42,273.16,9.48,0.46,0.28,9.85,False,LOW,combined
31.85,276.82,11.1,0.18,0.33,9.77,False,LOW,combined
32.76,320.48,10.49,-0.09,-0.0,9.7,False,LOW,combined
33.01,312.71,11.75,-0.53,0.57,10.42,False,LOW,combined
32.56,337.96,12.58,0.56,-0.11,10.1,False,LOW,combined
36.36,325.27,13.33,0.66,-0.36,9.24,False,LOW,combined
33.36,385.51,13.64,0.37,0.04,9.95,False,LOW,combined
34.69,396.03,14.5,0.04,0.08,9.44,False,LOW,combined
35.05,393.22,16.86,-0.62,-0.13,9.92,False,LOW,combined
37.23,395.91,17.44,0.29,-0.03,9.3,False,LOW,combined
39.44,406.49,18.33,0.33,0.15,10.4,False,MEDIUM,combined
39.05,444.58,19.07,-0.32,-0.05,9.57,False,MEDIUM,combined
38.98,458.17,19.31,-0.4,-0.49,9.4,False,MEDIUM,combined
40.12,458.71,20.69,0.16,-0.36,10.09,False,MEDIUM,combined
40.94,466.05,21.63,0.45,0.34,9.84,False,MEDIUM,combined
39.89,497.11,22.29,0.09,0.08,9.9,False,MEDIUM,combined
42.51,506.5,23.7,-0.1,-0.46,9.36,False,MEDIUM,combined
41.48,508.41,24.47,0.49,0.26,9.94,False,MEDIUM,combined
43.21,542.26,24.66,0.01,-0.39,10.32,False,MEDIUM,combined
43.53,561.25,26.15,-0.09,0.25,9.06,False,MEDIUM,combined
44.52,564.42,25.42,-0.03,0.08,9.94,False,MEDIUM,combined
43.92,593.94,27.2,0.05,-0.16,10.19,False,MEDIUM,combined
44.76,625.26,28.21,0.39,0.24,9.77,False,HIGH,combined
46.63,630.35,29.36,0.41,0.2,9.16,False,HIGH,combined
46.44,665.36,30.17,0.17,-0.32,9.76,True,CRITICAL,combined
46.82,671.03,31.51,0.12,-0.16,9.49,True,CRITICAL,combined
47.45,663.81,32.94,-0.36,0.33,10.0,True,CRITICAL,combined
48.46,684.01,33.18,0.37,-0.21,9.3,True,CRITICAL,combined
49.69,708.23,33.46,0.82,0.43,9.27,True,CRITICAL,combined
49.07,688.45,34.42,-0.05,0.05,9.87,True,CRITICAL,combined
50.1,678.49,34.35,-0.13,0.25,9.86,True,CRITICAL,combined
51.12,755.09,35.88,-0.31,-0.32,9.77,True,CRITICAL,combined
51.19,742.43,36.76,0.16,-0.31,10.18,True,CRITICAL,combined
52.07,762.32,38.07,-0.2,-0.13,9.95,True,CRITICAL,combined
52.54,813.1,38.96,0.16,-0.12,9.71,True,CRITICAL,combined
27.77,182.01,5.05,0.16,-0.26,9.98,False,LOW,fall
28.27,199.35,5.14,0.27,-0.05,9.76,False,LOW,fall
27.65,221.94,4.92,-0.13,0.19,9.72,False,LOW,fall
28.26,192.49,4.96,-0.04,-0.11,9.64,False,LOW,fall
28.54,211.05,4.86,0.13,-0.2,9.62,False,LOW,fall
28.8,181.71,4.97,0.6,0.72,0.66,False,MEDIUM,fall
28.05,193.27,5.69,-0.43,-0.17,1.19,False,MEDIUM,fall
29.31,202.17,5.01,0.37,-0.21,-0.3,False,MEDIUM,fall
27.6,190.87,5.18,25.62,24.38,29.49,False,MEDIUM,fall
27.34,199.5,5.15,19.31,18.81,36.43,False,MEDIUM,fall
27.85,201.52,5.15,6.74,1.72,4.06,False,MEDIUM,fall
28.28,223.16,5.01,7.92,0.73,4.76,False,MEDIUM,fall
29.29,190.11,4.82,6.02,1.33,2.43,False,LOW,fall
27.83,214.07,5.38,6.09,1.66,3.88,False,LOW,fall
28.2,195.17,4.92,6.19,0.99,1.42,False,LOW,fall
27.19,183.35,5.33,7.78,0.88,3.59,False,LOW,fall
27.98,204.79,5.38,5.1,2.1,4.36,False,MEDIUM,fall
27.69,209.16,4.7,6.56,2.17,3.37,False,LOW,fall
28.87,208.15,5.04,6.37,1.12,4.03,False,MEDIUM,fall
28.08,203.52,4.79,6.23,1.62,6.04,False,MEDIUM,fall
28.16,209.41,4.58,0.17,0.15,10.11,False,LOW,fall
29.34,201.49,5.4,-0.44,-0.26,9.43,False,LOW,fall
27.29,202.12,4.69,-0.21,-0.45,9.9,False,LOW,fall
27.01,194.11,4.68,-0.67,0.04,9.59,False,LOW,fall
28.26,207.55,5.4,0.36,-0.3,9.95,False,LOW,fall
27.48,193.92,4.81,0.08,-0.02,9.68,False,LOW,fall
27.98,218.59,5.27,-0.14,0.28,9.84,False,LOW,fall
27.67,200.3,4.6,-0.18,0.29,9.63,False,LOW,fall
28.91,190.37,5.17,0.21,0.04,9.19,False,LOW,fall
27.78,193.95,4.96,-0.01,0.05,9.28,False,LOW,fall
27.59,196.78,4.5,0.04,-0.02,10.01,True,MEDIUM,sos
28.1,210.97,5.2,-0.22,-0.11,9.85,True,MEDIUM,sos
27.17,196.75,4.8,-0.19,0.02,9.8,True,MEDIUM,sos
27.91,189.97,5.53,0.01,0.25,9.78,True,MEDIUM,sos
28.58,206.63,4.9,-0.17,0.2,9.82,True,MEDIUM,sos
29.05,203.28,4.53,-0.03,0.11,9.64,True,MEDIUM,sos
28.61,231.94,4.58,-0.07,-0.68,9.78,True,MEDIUM,sos
30.85,219.48,5.02,-0.29,0.55,9.72,True,MEDIUM,sos
28.12,224.95,5.01,-0.09,0.02,9.9,True,MEDIUM,sos
29.54,266.72,5.01,-0.49,-0.1,9.77,True,MEDIUM,sos
31.61,254.85,5.34,-0.24,0.15,9.29,True,MEDIUM,sos
30.85,333.6,5.03,0.1,0.32,9.68,True,MEDIUM,sos
32.59,358.93,4.42,0.06,-0.05,10.08,True,MEDIUM,sos
31.71,353.04,5.31,0.24,0.12,9.58,True,MEDIUM,sos
30.76,388.23,5.21,0.58,0.11,9.3,True,MEDIUM,sos
35.49,419.22,5.28,-0.21,-0.01,9.92,True,MEDIUM,sos
34.63,409.7,4.37,-0.23,0.12,10.01,True,MEDIUM,sos
35.08,431.42,5.12,-0.15,-0.54,9.35,True,MEDIUM,sos
34.58,472.17,5.21,-0.06,-0.11,9.79,True,MEDIUM,sos
35.26,483.32,4.45,0.16,-0.31,10.04,True,MEDIUM,sos
34.98,443.09,5.3,0.07,-0.0,9.56,True,MEDIUM,sos
34.95,537.73,4.83,-0.51,0.14,10.38,True,MEDIUM,sos
37.74,551.78,5.03,-0.43,0.38,9.64,True,MEDIUM,sos
36.48,547.77,5.3,-0.39,0.25,10.16,True,MEDIUM,sos
36.94,592.64,4.89,-0.22,-0.1,10.14,True,MEDIUM,sos
26.82,175.6,5.18,0.22,0.59,9.71,False,LOW,combined
29.29,232.32,5.51,-0.26,-0.41,9.19,False,LOW,combined
28.9,225.94,6.89,0.27,0.3,9.76,False,LOW,combined
28.31,251.79,7.04,0.09,-0.46,10.49,False,LOW,combined
30.09,270.16,8.37,-0.06,0.01,9.15,False,LOW,combined
30.82,270.35,9.36,0.21,0.34,9.51,False,LOW,combined
30.14,279.09,11.02,0.25,-0.11,9.49,False,LOW,combined
32.09,299.04,10.61,0.08,0.13,10.01,False,LOW,combined
32.55,330.24,11.98,0.7,0.18,10.15,False,LOW,combined
34.36,320.52,13.31,0.14,-0.2,9.56,False,LOW,combined
34.42,360.46,13.67,-0.03,-0.39,9.41,False,LOW,combined
34.79,361.96,14.6,0.2,0.21,9.1,False,LOW,combined
35.04,400.85,15.89,-0.36,-0.03,9.87,False,LOW,combined
35.32,404.15,16.81,0.18,0.16,9.76,False,LOW,combined
36.98,378.43,16.83,-0.33,-0.16,9.77,False,LOW,combined
38.01,436.73,18.61,0.14,-0.04,10.32,False,MEDIUM,combined
37.92,427.83,17.98,-0.2,-0.43,10.0,False,LOW,combined
37.14,439.52,20.06,0.04,0.09,9.72,False,LOW,combined
38.59,469.37,21.75,-0.02,-0.61,10.17,False,MEDIUM,combined
40.52,474.84,21.49,0.25,-0.04,9.86,False,MEDIUM,combined
39.63,514.99,21.99,0.58,0.44,9.57,False,MEDIUM,combined
41.87,505.55,23.58,0.03,-0.18,10.06,False,MEDIUM,combined
40.72,524.99,23.89,-0.17,-0.12,9.39,False,MEDIUM,combined
43.22,532.19,24.48,0.21,-0.07,9.97,False,MEDIUM,combined
45.0,558.76,26.37,-0.11,-0.34,9.45,False,HIGH,combined
44.92,571.27,27.35,0.33,0.31,9.76,False,MEDIUM,combined
44.57,605.53,27.37,0.05,-0.45,9.87,False,HIGH,combined
44.81,612.37,27.28,0.26,-0.08,10.26,False,HIGH,combined
44.24,621.05,29.63,-0.42,-0.24,9.99,False,HIGH,combined
46.5,620.26,30.51,-0.37,0.2,9.67,True,CRITICAL,combined
48.22,630.94,30.97,0.07,-0.41,10.0,True,CRITICAL,combined
47.06,644.17,32.25,0.55,-0.19,9.63,True,CRITICAL,combined
49.12,679.22,33.18,-0.09,0.2,9.81,True,CRITICAL,combined
49.89,683.33,33.79,-0.0,0.07,9.72,True,CRITICAL,combined
49.44,687.59,34.61,0.26,0.2,9.68,True,CRITICAL,combined
51.28,717.62,34.99,0.12,-0.1,10.07,True,CRITICAL,combined
50.98,729.14,35.96,0.13,-0.17,9.86,True,CRITICAL,combined
50.83,757.23,37.18,0.11,-0.18,9.94,True,CRITICAL,combined
51.74,760.19,38.03,-0.07,0.16,9.67,True,CRITICAL,combined
51.76,792.07,38.66,-0.04,0.29,9.98,True,CRITICAL,combined
28.34,200.17,5.15,-0.34,-0.04,9.63,False,LOW,fall
28.57,209.74,5.04,0.28,-0.48,9.85,False,LOW,fall
27.56,192.47,5.26,-0.08,-0.33,10.14,False,LOW,fall
28.46,198.08,5.0,0.16,-0.07,10.21,False,LOW,fall
28.33,198.22,4.59,-0.41,0.12,9.81,False,LOW,fall
28.36,204.75,5.31,0.04,0.15,1.33,False,MEDIUM,fall
27.67,206.43,5.58,-0.64,0.22,0.97,False,MEDIUM,fall
28.09,204.94,5.37,0.43,0.24,0.79,False,MEDIUM,fall
27.95,197.42,5.04,30.41,25.85,20.94,False,MEDIUM,fall
28.46,194.79,4.96,20.6,18.86,40.77,False,MEDIUM,fall
28.2,190.23,4.47,7.03,1.72,5.21,False,MEDIUM,fall
28.07,201.26,5.24,4.04,2.53,3.57,False,LOW,fall
28.59,211.21,4.8,5.64,1.44,4.34,False,MEDIUM,fall
27.96,205.16,4.73,6.36,1.83,2.7,False,LOW,fall
28.25,203.54,4.94,7.21,0.8,2.84,False,LOW,fall
27.86,202.82,5.38,6.05,0.99,4.09,False,MEDIUM,fall
28.54,206.52,4.69,7.16,1.56,4.98,False,MEDIUM,fall
27.6,188.71,5.26,6.66,1.82,5.39,False,MEDIUM,fall
28.75,214.32,5.66,6.4,1.65,4.36,False,MEDIUM,fall
27.79,199.75,5.22,7.53,0.5,3.67,False,LOW,fall
29.03,180.68,4.64,0.01,-0.6,10.14,False,LOW,fall
28.32,186.13,5.25,0.05,0.05,9.82,False,LOW,fall
28.23,208.16,5.53,-0.15,-0.21,9.93,False,LOW,fall
28.28,202.18,4.91,-0.85,0.24,10.27,False,LOW,fall
28.21,214.7,5.04,0.35,0.08,9.67,False,LOW,fall
27.94,226.52,4.7,0.01,0.27,9.4,False,LOW,fall
27.49,190.8,5.86,-0.25,-0.71,9.73,False,LOW,fall
28.17,197.57,5.17,0.12,-0.11,9.54,False,LOW,fall
27.55,201.16,4.94,-0.42,-0.0,9.89,False,LOW,fall
27.1,195.33,4.67,-0.02,-0.27,9.7,False,LOW,fall
28.57,201.23,5.25,0.01,0.16,9.71,True,MEDIUM,sos
27.31,220.5,4.59,0.09,-0.06,10.15,True,MEDIUM,sos
27.65,208.89,5.17,-0.02,0.0,9.64,True,MEDIUM,sos
28.03,196.04,5.19,0.35,0.36,9.95,True,MEDIUM,sos
28.38,217.3,4.75,-0.08,0.14,9.85,True,MEDIUM,sos
28.08,210.22,5.01,0.46,-0.29,9.39,True,MEDIUM,sos
29.7,253.77,5.05,0.19,-0.06,9.94,True,MEDIUM,sos
28.83,261.72,4.54,0.68,0.03,9.97,True,MEDIUM,sos
29.95,295.86,5.26,-0.08,0.06,9.8,True,MEDIUM,sos
30.67,260.09,5.45,-0.41,-0.62,9.25,True,MEDIUM,sos
31.33,299.39,5.53,-0.12,0.17,9.97,True,MEDIUM,sos
30.72,324.7,5.23,0.31,0.21,9.79,True,MEDIUM,sos
31.2,330.58,5.11,0.34,0.15,9.71,True,MEDIUM,sos
32.66,361.7,5.23,0.28,-0.6,10.26,True,MEDIUM,sos
31.97,386.38,5.37,-0.02,0.01,10.08,True,MEDIUM,sos
33.92,404.47,5.08,0.03,-0.17,10.12,True,MEDIUM,sos
32.22,451.16,4.65,-0.28,0.38,9.91,True,MEDIUM,sos
33.58,465.46,4.7,-0.01,-0.04,9.81,True,MEDIUM,sos
35.15,433.2,5.4,0.05,-0.1,9.84,True,MEDIUM,sos
35.85,462.52,5.3,0.05,-0.15,9.36,True,MEDIUM,sos
35.84,482.39,5.34,0.58,-0.19,9.6,True,MEDIUM,sos
34.48,555.98,4.83,-0.23,0.36,9.6,True,MEDIUM,sos
37.08,548.75,4.75,-0.15,-0.2,10.21,True,MEDIUM,sos
35.89,527.01,4.88,-0.19,-0.34,9.6,True,MEDIUM,sos
37.61,599.44,4.81,-0.12,-0.07,10.13,True,MEDIUM,sos
26.84,217.5,4.82,0.09,-0.68,9.67,False,LOW,combined
28.34,208.11,5.9,-0.41,0.02,9.5,False,LOW,combined
28.45,240.1,6.33,0.06,-0.05,9.82,False,LOW,combined
30.43,232.23,7.32,0.39,0.23,9.74,False,LOW,combined
31.71,266.81,8.32,0.29,0.11,9.87,False,LOW,combined
32.8,283.33,8.78,-0.22,-0.09,9.62,False,LOW,combined
30.63,291.04,9.74,0.28,0.44,9.6,False,LOW,combined
34.44,314.66,10.92,0.08,0.07,9.97,False,LOW,combined
32.71,328.92,11.79,0.05,0.09,9.43,False,LOW,combined
33.48,341.46,13.76,0.15,-0.14,9.82,False,LOW,combined
33.21,356.69,14.68,0.55,0.06,9.96,False,LOW,combined
32.67,360.2,14.67,0.44,0.7,9.78,False,LOW,combined
34.84,390.11,16.09,-0.13,0.3,10.65,False,LOW,combined
35.37,387.05,16.16,0.03,-0.13,9.56,False,LOW,combined
36.71,378.55,16.88,0.28,-0.04,9.98,False,LOW,combined
38.59,436.65,17.79,0.29,-0.16,9.34,False,MEDIUM,combined
36.86,430.73,18.64,-0.34,0.08,10.12,False,LOW,combined
39.51,447.05,21.34,0.11,0.11,10.21,False,MEDIUM,combined
39.97,466.37,20.44,0.11,0.19,9.86,False,MEDIUM,combined
39.6,467.73,22.8,0.29,0.63,9.89,False,MEDIUM,combined
36.49,503.36,23.09,0.18,0.32,10.19,False,LOW,combined
38.85,535.64,23.69,-0.3,0.08,9.57,False,MEDIUM,combined
41.59,496.87,24.78,0.23,-0.04,10.03,False,MEDIUM,combined
41.86,536.99,25.87,-0.24,0.02,10.26,False,MEDIUM,combined
43.32,548.04,25.89,0.24,-0.37,10.27,False,MEDIUM,combined
43.49,579.67,26.32,-0.01,0.35,10.02,False,MEDIUM,combined
43.59,590.8,27.8,0.13,0.41,9.69,False,MEDIUM,combined
45.26,624.48,28.41,0.12,0.21,9.66,False,HIGH,combined
45.48,619.15,29.21,-0.24,-0.5,9.58,False,HIGH,combined
46.58,647.39,30.47,0.32,0.42,9.18,True,CRITICAL,combined
45.66,649.49,32.36,-0.47,0.25,9.25,True,CRITICAL,combined
48.46,669.36,32.25,-0.21,0.02,9.95,True,CRITICAL,combined
48.28,670.85,31.96,0.49,0.23,9.49,True,CRITICAL,combined
47.85,692.86,33.17,-0.07,-0.09,9.31,True,CRITICAL,combined
50.64,710.64,34.87,0.6,0.29,9.5,True,CRITICAL,combined
50.37,724.62,35.64,-0.01,-0.09,9.55,True,CRITICAL,combined
50.1,723.95,37.55,0.07,0.25,10.03,True,CRITICAL,combined
52.95,779.63,37.44,0.36,0.27,9.52,True,CRITICAL,combined
53.32,789.51,39.06,0.29,0.35,10.06,True,CRITICAL,combined
53.91,779.15,39.01,-0.21,0.38,10.35,True,CRITICAL,combined
27.69,213.98,5.15,0.2,0.22,10.38,False,LOW,fall
27.14,198.76,4.63,-0.15,-0.37,10.33,False,LOW,fall
27.55,216.69,4.7,-0.24,0.31,9.93,False,LOW,fall
28.08,197.46,4.45,-0.25,0.15,9.6,False,LOW,fall
27.34,195.4,4.67,0.29,0.01,9.58,False,LOW,fall
28.46,197.6,5.08,0.59,0.15,0.02,False,MEDIUM,fall
28.27,207.1,4.92,0.61,0.13,-0.01,False,MEDIUM,fall
28.37,201.25,5.0,-0.0,0.51,1.28,False,MEDIUM,fall
27.36,201.52,4.72,20.72,13.15,38.02,False,MEDIUM,fall
28.03,200.21,5.65,29.15,12.81,48.84,False,MEDIUM,fall
27.84,213.76,5.05,6.18,2.17,4.3,False,MEDIUM,fall
28.22,198.25,5.14,6.11,1.39,4.09,False,MEDIUM,fall
27.83,209.94,4.97,5.86,1.07,4.38,False,MEDIUM,fall
28.2,194.55,4.88,5.99,0.81,4.57,False,MEDIUM,fall
28.06,210.51,4.87,4.28,1.62,4.83,False,MEDIUM,fall
28.28,217.51,5.17,4.98,2.0,3.92,False,LOW,fall
28.27,206.6,5.34,7.95,1.59,4.36,False,MEDIUM,fall
28.53,206.37,4.55,6.01,1.97,3.22,False,LOW,fall
28.11,199.55,5.2,6.35,0.42,4.66,False,MEDIUM,fall
27.94,205.98,4.82,5.61,1.54,2.53,False,LOW,fall
27.46,193.81,5.23,-0.07,-0.09,10.12,False,LOW,fall
28.64,194.75,5.3,0.01,0.69,9.59,False,LOW,fall
28.2,198.46,4.57,-0.18,-0.06,10.21,False,LOW,fall
27.8,186.91,4.91,0.25,0.3,9.91,False,LOW,fall
27.43,191.61,4.92,-0.73,-0.34,9.99,False,LOW,fall
29.27,194.89,4.98,0.07,-0.29,9.47,False,LOW,fall
28.07,205.66,5.27,-0.02,-0.01,9.81,False,LOW,fall
28.46,185.04,4.96,0.79,-0.12,9.42,False,LOW,fall
27.51,198.87,4.95,-0.01,-0.03,9.67,False,LOW,fall
28.78,212.32,4.94,-0.41,-0.11,9.42,False,LOW,fall
28.62,189.01,4.98,0.06,-0.04,9.85,True,MEDIUM,sos
27.14,217.28,5.3,-0.09,0.05,9.8,True,MEDIUM,sos
28.08,222.54,4.67,-0.01,0.58,9.73,True,MEDIUM,sos
27.81,213.62,5.23,-0.02,0.11,9.84,True,MEDIUM,sos
27.92,226.42,5.1,0.11,0.26,9.69,True,MEDIUM,sos
28.91,222.4,5.35,-0.04,-0.05,10.28,True,MEDIUM,sos
27.59,233.46,5.33,0.11,0.25,10.03,True,MEDIUM,sos
29.43,205.99,5.41,-0.6,0.44,9.6,True,MEDIUM,sos
29.43,261.77,5.38,-0.42,0.23,10.27,True,MEDIUM,sos
29.29,271.15,5.21,0.26,-0.2,10.52,True,MEDIUM,sos
29.75,336.42,5.1,-0.3,-0.14,9.89,True,MEDIUM,sos
32.0,325.14,4.71,-0.62,-0.32,9.8,True,MEDIUM,sos
31.41,324.2,5.17,-0.31,-0.36,9.82,True,MEDIUM,sos
32.07,363.31,4.91,-0.02,0.4,10.12,True,MEDIUM,sos
32.01,353.26,4.83,-0.14,-0.24,9.45,True,MEDIUM,sos
33.1,366.32,4.97,0.28,-0.05,9.44,True,MEDIUM,sos
32.95,401.34,5.76,0.27,0.01,9.3,True,MEDIUM,sos
35.57,427.3,5.58,0.08,0.08,9.58,True,MEDIUM,sos
34.03,450.61,5.14,-0.16,-0.01,9.72,True,MEDIUM,sos
33.95,469.88,4.12,-0.21,0.12,10.15,True,MEDIUM,sos
34.67,520.73,4.6,0.11,0.04,9.68,True,MEDIUM,sos
36.73,521.81,4.88,0.35,-0.43,9.77,True,MEDIUM,sos
36.23,577.73,5.01,-0.49,-0.13,10.04,True,MEDIUM,sos
36.68,550.33,5.23,-0.18,0.31,10.06,True,MEDIUM,sos
37.35,604.41,5.26,-0.05,0.12,9.53,True,HIGH,sos
27.9,196.66,4.93,0.5,0.14,10.01,False,LOW,combined
29.94,220.78,5.85,-0.14,-0.55,9.78,False,LOW,combined
28.15,234.12,7.17,-0.46,0.01,9.85,False,LOW,combined
29.56,229.15,7.44,0.36,0.23,9.8,False,LOW,combined
29.3,271.65,8.32,-0.57,-0.36,9.63,False,LOW,combined
32.39,276.65,9.35,-0.1,-0.67,10.08,False,LOW,combined
33.65,294.41,10.98,-0.21,0.11,10.08,False,LOW,combined
